Time,T,Shares,Price,MPID,X
34259679,B,99,5188200,,Q
34259679,B,1,5187600,,Q
34259752,S,17,5189600,,Q
34259752,S,3,5190000,,Q
34259752,S,100,5190000,,Q
34259752,S,64,5190000,,Q
34259752,S,24,5190000,,Q
34259752,S,2,5190000,,Q
34260009,B,1,5188600,,Q
34260009,B,99,5188200,,Q
34261402,S,6,5190000,,Q
34261402,S,3,5190000,,Q
34261402,B,3,5190000,,Q
34261402,B,3,5190000,,Q
34262074,B,60,5190000,,Q
34262763,B,1,5187600,,Q
34262763,B,100,5187600,,Q
34262763,B,10,5187300,,Q
34262763,B,1,5187200,,Q
34262763,B,89,5187200,,Q
34262763,S,98,5187300,,Q
34262763,B,111,5187200,,Q
34262763,S,1,5187300,,Q
34262763,B,2,5187200,,Q
34262763,B,1,5187300,,Q
34262763,B,99,5187300,,Q
34262763,S,1,5187300,,Q
34262763,S,1,5187300,,Q
34262763,S,7,5187300,,Q
34262763,S,1,5187300,,Q
34262763,S,90,5187300,,Q
34262763,B,98,5187200,,Q
34262763,S,21,5188600,,Q
34262796,B,1,5189900,,Q
34262796,S,6,5190000,,Q
34262796,S,1,5190000,,Q
34262796,S,18,5190000,,Q
34262796,S,19,5190600,,Q
34262802,S,3,5191500,,Q
34262802,S,25,5191500,,Q
34262802,S,164,5191500,,Q
34263725,B,100,5193300,,Q
34263725,B,99,5193300,,Q
34263941,B,17,5193700,,Q
34265004,B,1,5191400,,Q
34265004,B,21,5191400,,Q
34265124,S,1,5193400,,Q
34265499,B,1,5189400,,Q
34265499,B,99,5189400,,Q
34266188,B,1,5192900,,Q
34266188,S,56,5193400,,Q
34266188,S,18,5193400,,Q
34266188,S,12,5193400,,Q
34266188,S,13,5193500,,Q
34266626,S,2,5195200,,Q
34266626,B,14,5196000,,Q
34266640,B,1,5193200,,Q
34266640,B,1,5193100,,Q
34266640,B,1,5192900,,Q
34266640,B,10,5192500,,Q
34266640,B,87,5192500,,Q
34266895,B,1,5193200,,Q
34266895,B,1,5193100,,Q
34266895,B,98,5192600,,Q
34266895,B,2,5192600,,Q
34266895,B,100,5192600,,Q
34266899,B,2,5192600,,Q
34266899,B,6,5192600,,Q
34274911,B,100,5190400,,Q
34280969,B,100,5192350,,Q
34280969,B,100,5192350,,Q
34286367,B,2,5192550,,Q
34290525,B,2,5192600,,Q
34290738,S,100,5194200,,Q
34290738,S,1,5194600,,Q
34290738,S,1,5196500,,Q
34291394,B,100,5197400,,Q
34291394,S,4,5197500,,Q
34291394,S,99,5197500,,Q
34291394,S,1,5197500,,Q
34291395,S,50,5198000,,Q
34291395,S,57,5198000,,Q
34295277,S,14,5197800,,Q
34296028,B,7,5197800,,Q
34296574,B,10,5197800,,Q
34298523,B,10,5195400,,Q
34298523,B,1,5194600,,Q
34298523,B,100,5194400,,Q
34298523,B,1,5193500,,Q
34298523,B,88,5193500,,Q
34301129,B,7,5198200,,Q
34301129,S,7,5198300,,Q
34301129,S,4,5198400,,Q
34301129,S,13,5198400,,Q
34301129,S,1,5198800,,Q
34301129,S,34,5198800,,Q
34301129,S,31,5198800,,Q
34301129,S,34,5198800,,Q
34301130,S,31,5198900,,Q
34301130,S,2,5199800,,Q
34301130,S,1,5199900,,Q
34301130,S,3,5200000,,Q
34301130,S,2,5200000,,Q
34301130,S,50,5200000,,Q
34301130,S,11,5200000,,Q
34301130,S,1,5200000,,Q
34301130,S,20,5200000,,Q
34301130,S,40,5200000,,Q
34301130,S,10,5200000,,Q
34301130,S,2,5200000,,Q
34301130,S,200,5200000,,Q
34301130,S,2,5200000,,Q
34301130,S,1,5200000,,Q
34301130,S,2,5200000,,Q
34301130,S,40,5200000,,Q
34301130,S,100,5200000,,Q
34301130,S,2,5200000,,Q
34301130,S,100,5200000,,Q
34301130,S,1,5200000,,Q
34301130,S,5,5200000,,Q
34301130,S,30,5200000,,Q
34301130,S,20,5200000,,Q
34301130,S,15,5200000,,Q
34301130,S,11,5200000,,Q
34301130,S,30,5200000,,Q
34301130,S,2,5200000,,Q
34301130,S,10,5200000,,Q
34301130,S,200,5200000,,Q
34301130,S,8,5200000,,Q
34301130,S,1,5200000,,Q
34301130,S,2,5200000,,Q
34301130,S,1,5200000,,Q
34301130,S,9,5200000,,Q
34301130,S,1,5200000,,Q
34301130,S,5,5200000,,Q
34301130,S,1,5200000,,Q
34301130,S,6,5200000,,Q
34301130,S,1,5200000,,Q
34301130,S,100,5200000,,Q
34301130,S,1,5200000,,Q
34301130,S,1,5200000,,Q
34301130,S,1,5200000,,Q
34301130,S,1,5200000,,Q
34301130,S,10,5200000,,Q
34301130,S,200,5200000,,Q
34301130,S,100,5200000,,Q
34301130,S,500,5200000,,Q
34301130,S,60,5200000,,Q
34301130,S,20,5200000,,Q
34301130,S,1,5200000,,Q
34301130,S,6,5200000,,Q
34301130,B,24,5199900,,Q
34301130,B,76,5199900,,Q
34301130,S,1,5200100,,Q
34301130,S,2,5200200,,Q
34301130,S,7,5200200,,Q
34301130,S,5,5200500,,Q
34301130,S,3,5200500,,Q
34301130,S,100,5200000,,Q
34301130,S,9,5200000,,Q
34301131,S,18,5200000,,Q
34301131,S,42,5200500,,Q
34301131,S,2,5201000,,Q
34301132,S,14,5201000,,Q
34301132,B,24,5201000,,Q
34302330,S,1,5203000,,Q
34302330,S,1,5203700,,Q
34302330,S,1,5204200,,Q
34302330,S,57,5204500,,Q
34302330,S,2,5204600,,Q
34302546,B,12,5204200,,Q
34302546,S,1,5206000,,Q
34302546,B,45,5206000,,Q
34303207,B,2,5202100,,Q
34303207,B,2,5202100,,Q
34303207,B,1,5201800,,Q
34304807,B,14,5204700,,Q
34311489,B,1,5205300,,Q
34311489,B,2,5205400,,Q
34311489,B,1,5205700,,Q
34311504,B,1,5205300,,Q
34311504,S,50,5206000,,Q
34311504,S,37,5206000,,Q
34311504,S,1,5206000,,Q
34311504,S,57,5206100,,Q
34311504,S,100,5206100,,Q
34311504,B,48,5206100,,Q
34311504,B,52,5206100,,Q
34315458,S,2,5208800,,Q
34315458,S,26,5209100,,Q
34315458,S,23,5209200,,Q
34315458,S,49,5209900,,Q
34315509,S,31,5209900,,Q
34315509,S,60,5209900,,Q
34315509,S,88,5209900,,Q
34315509,S,29,5209900,,Q
34315509,S,1,5209900,,Q
34315509,S,1,5210000,,Q
34315509,S,2,5210000,,Q
34315509,S,1,5210000,,Q
34315509,S,3,5210000,,Q
34315509,S,13,5210000,,Q
34315509,S,1,5210000,,Q
34315509,S,40,5210000,,Q
