Time,T,Shares,Price,MPID,X
34503691,S,100,648300,,Q
34504144,B,100,648100,,Q
34504144,B,100,648100,,Q
34505421,S,100,648300,,Q
34505421,S,5,648300,,Q
34507857,B,100,648500,,Q
34507857,B,30,648500,,Q
34507917,B,100,648500,,Q
34507917,B,100,648400,,Q
34509588,B,100,648300,,Q
34509588,B,100,648300,,Q
34509589,B,50,648200,,Q
34509589,B,100,648200,,Q
34513262,S,1,648300,,Q
34513926,S,2,648500,,Q
34513926,S,31,648500,,Q
34514859,S,93,648700,,Q
34515079,S,45,648800,,Q
34517209,S,40,648800,,Q
34517240,B,100,648800,,Q
34519174,B,30,648700,,Q
34524320,B,100,648800,,Q
34524320,B,11,648700,,Q
34524320,B,11,648700,,Q
34528608,S,100,648700,,Q
34528608,S,15,648700,,Q
34531130,S,2,649000,,Q
34531130,S,2,649000,,Q
34531131,S,13,649000,,Q
34531140,S,3,649100,,Q
34531140,S,100,649200,,Q
34536780,B,100,649200,,Q
34536780,B,10,649100,,Q
34536781,B,11,648900,,Q
34541050,B,5,648700,,Q
34541050,B,2,648600,,Q
34541050,B,98,648600,,Q
34541242,S,100,648600,,Q
34541242,S,200,648600,,Q
34548680,S,100,647800,,Q
34557892,S,100,646700,,Q
34558422,S,38,646700,,Q
34558541,B,100,646200,,Q
34558541,B,58,646200,,Q
34558541,S,21,646300,,Q
34558541,S,38,646300,,Q
34558541,S,100,646400,,Q
34558541,S,100,646400,,Q
34558541,S,34,646400,,Q
34559449,S,1,646400,,Q
34559451,B,100,646400,,Q
34559451,B,50,646400,,Q
34559451,B,50,646400,,Q
34559451,B,21,646400,,Q
34559451,B,119,646400,,Q
34564536,B,100,646500,,Q
34564536,B,28,646500,,Q
34564536,B,13,646500,,Q
34564537,B,26,646500,,Q
34564538,S,45,646500,,Q
34564538,S,55,646500,,Q
34568966,S,1,646600,,Q
34568966,S,13,646600,,Q
34572252,B,27,646400,,Q
34572252,B,11,646400,,Q
34572326,S,100,646500,,Q
34572327,S,225,646500,,Q
34572380,B,100,646400,,Q
34575589,B,100,646400,,Q
34575589,B,19,646400,,Q
34575589,B,11,646400,,Q
34581566,S,10,646500,,Q
34581567,B,100,646500,,Q
34581567,B,100,646500,,Q
34581568,S,100,646600,,Q
34581568,S,24,646600,,Q
34581568,S,40,646600,,Q
34581568,S,100,646600,,Q
34581568,S,17,646600,,Q
34581569,B,100,646600,,Q
34581569,B,114,646600,,Q
34581569,B,51,646600,,Q
34581581,B,100,646400,,Q
34581581,S,39,646500,,Q
34581581,S,36,646500,,Q
34583331,S,167,646500,,Q
34584941,S,100,646900,,Q
34584951,B,100,646800,,Q
34588152,S,12,646800,,Q
34589675,B,100,646700,,Q
34589675,B,100,646700,,Q
34589675,S,25,646800,,Q
34589676,B,100,646800,,Q
34589676,B,25,646800,,Q
34589676,B,100,646800,,Q
34589676,B,17,646800,,Q
34589676,B,100,646800,,Q
34589676,S,25,646900,,Q
34589676,S,39,646900,,Q
34589677,S,100,646900,,Q
34589684,B,100,646900,,Q
34590356,B,24,646800,,Q
34590356,B,15,646800,,Q
34590357,S,100,646800,,Q
34590357,B,100,646700,,Q
34596781,B,28,646400,,Q
34596781,B,14,646400,,Q
34596781,B,58,646400,,Q
34596781,B,42,646400,,Q
34596781,B,100,646450,,Q
34596781,S,27,646500,,Q
34596781,S,123,646500,,Q
34596781,S,100,646500,,Q
34596781,S,17,646500,,Q
34597073,B,27,646600,,Q
34597073,B,173,646600,,Q
34597074,S,100,646700,,Q
34602595,B,2,646300,,Q
34602595,B,4,646300,,Q
34602596,B,16,646300,,Q
34602596,B,3,646300,,Q
34602596,B,10,646300,,Q
34602596,B,100,646300,,Q
34602596,B,100,646400,,Q
34602596,S,40,646500,,Q
34602596,S,33,646500,,Q
34602596,S,50,646500,,Q
34602596,S,65,646500,,Q
34602596,S,35,646500,,Q
34602605,B,33,646400,,Q
34602605,B,11,646400,,Q
34607422,B,100,646500,,Q
34607423,B,40,646500,,Q
34607423,S,29,646600,,Q
34607423,B,100,646600,,Q
34607423,S,12,646700,,Q
34607423,S,18,646700,,Q
34607423,B,29,646600,,Q
34607423,B,27,646500,,Q
34611797,B,14,646400,,Q
34611798,B,5,646300,,Q
34611798,S,100,646300,,Q
34611798,B,100,646300,,Q
34611798,S,17,646400,,Q
34611798,S,100,646400,,Q
34611798,S,37,646400,,Q
34611798,B,5,646300,,Q
34611798,B,7,646300,,Q
34611798,B,7,646300,,Q
34611798,B,2,646300,,Q
34611798,B,5,646300,,Q
34613925,B,16,646100,,Q
34613925,B,72,646100,,Q
34613926,B,100,646000,,Q
34613926,S,12,646100,,Q
34613926,S,104,646100,,Q
34617474,B,14,645700,,Q
34617474,B,28,645700,,Q
34617474,B,100,645600,,Q
34620708,B,100,645600,,Q
34620708,S,100,645700,,Q
34623116,S,2,646000,,Q
34623116,S,98,646000,,Q
34623116,S,100,646000,,Q
34627545,B,7,646100,,Q
34627545,B,11,646100,,Q
34627583,B,25,645800,,Q
34629760,B,100,645800,,Q
34629760,S,10,645900,,Q
34629761,S,90,645800,,Q
34629761,S,200,645800,,Q
34629761,S,100,645800,,Q
34629761,S,200,645800,,Q
34630542,B,62,645700,,Q
34631556,B,100,645500,,Q
34631556,B,100,645500,,Q
34631556,B,100,645500,,Q
34631557,S,7,645500,,Q
34631557,S,93,645500,,Q
34631557,S,200,645500,,Q
34631578,B,100,645500,,Q
34631578,B,100,645500,,Q
34631614,B,67,645400,,Q
34631617,B,33,645400,,Q
