Time,T,Shares,Price,MPID,X
34246241,B,50,1165600,,Q
34246242,B,50,1165600,,Q
34246243,S,50,1165800,,Q
34246243,B,10,1165800,,Q
34246243,S,8,1165900,,Q
34246244,S,100,1165800,,Q
34246285,B,10,1165700,,Q
34246315,B,50,1165500,,Q
34246315,S,23,1165700,,Q
34246315,S,23,1165700,,Q
34246315,S,27,1165700,,Q
34246348,B,42,1165600,,Q
34246403,B,50,1165400,,Q
34246403,B,45,1165400,,Q
34246403,S,24,1165600,,Q
34246403,S,50,1165600,,Q
34246798,S,100,1165800,,Q
34246798,S,20,1165800,,Q
34246798,B,100,1165600,,Q
34246880,B,60,1165600,,Q
34247053,B,1,1165300,,Q
34247053,B,50,1165300,,Q
34247533,B,100,1165200,,Q
34247536,S,100,1165400,,Q
34252041,B,12,1165200,,Q
34255036,B,50,1165200,,Q
34255039,S,50,1165400,,Q
34255065,S,8,1165700,,Q
34255851,S,3,1165700,,Q
34256100,S,100,1165700,,Q
34256598,S,50,1166100,,Q
34256598,S,86,1166100,,Q
34256598,S,14,1166100,,Q
34261891,S,1,1166400,,Q
34261891,S,10,1166500,,Q
34269901,S,533,1166800,,Q
34269901,S,324,1166800,,Q
34274206,S,100,1167200,,Q
34275075,B,50,1167200,,Q
34275369,B,50,1167100,,Q
34275369,B,50,1167000,,Q
34275369,B,38,1167000,,Q
34275369,B,94,1167000,,Q
34275369,B,50,1166900,,Q
34275369,B,1,1166900,,Q
34275369,B,25,1166900,,Q
34275370,B,1,1167000,,Q
34280320,B,200,1166900,,Q
34280320,B,11,1166900,,Q
34280320,B,200,1166900,,Q
34280320,B,4,1166900,,Q
34280320,B,100,1166900,,Q
34280320,B,96,1166900,,Q
34280320,B,104,1166900,,Q
34280934,S,50,1167300,,Q
34280934,B,100,1167300,,Q
34295255,S,2,1167300,,Q
34301331,S,61,1167600,,Q
34301331,S,17,1167600,,Q
34301331,S,51,1167600,,Q
34301331,S,2,1167600,,Q
34301331,S,50,1167600,,Q
34301331,S,1,1167600,,Q
34301331,S,1,1167600,,Q
34301331,S,3,1167600,,Q
34301331,S,1,1167600,,Q
34301331,S,50,1167600,,Q
34301331,S,856,1167600,,Q
34301331,S,10,1167700,,Q
34301331,S,50,1167700,,Q
34301337,B,1,1167600,,Q
34303461,S,1,1167900,,Q
34303567,B,10,1167700,,Q
34304720,B,50,1167500,,Q
34304720,B,17,1167500,,Q
34304720,B,54,1167500,,Q
34304720,B,100,1167500,,Q
34304720,B,100,1167500,,Q
34304721,B,50,1167600,,Q
34304721,B,10,1167500,,Q
34304721,B,1,1167500,,Q
34304724,B,19,1167400,,Q
34304724,B,100,1167400,,Q
34304725,S,1,1167400,,Q
34304725,S,99,1167400,,Q
34304725,S,29,1167400,,Q
34304725,S,71,1167400,,Q
34304725,S,11,1167400,,Q
34304818,B,22,1167300,,Q
34304818,B,50,1167200,,Q
34304818,B,200,1167200,,Q
34305039,B,1,1167300,,Q
34305039,B,1,1167300,,Q
34305039,S,100,1167300,,Q
34305048,B,50,1167100,,Q
34305049,S,18,1167300,,Q
34309296,B,100,1167400,,Q
34309296,B,100,1167400,,Q
34309296,S,50,1167500,,Q
34309296,S,656,1167500,,Q
34309296,S,200,1167500,,Q
34309297,S,100,1167600,,Q
34310461,B,1,1167600,,Q
34310952,B,64,1167700,,Q
34310953,B,22,1167700,,Q
34314173,B,1,1167700,,Q
34314731,B,1,1167700,,Q
34315037,B,1,1167600,,Q
34320931,S,100,1167800,,Q
34320931,S,856,1167800,,Q
34320935,S,44,1168000,,Q
34320935,S,100,1168000,,Q
34320935,S,100,1168000,,Q
34320935,B,50,1168000,,Q
34320935,B,50,1168000,,Q
34320936,S,50,1168100,,Q
34320936,B,50,1168000,,Q
34320936,B,50,1168000,,Q
34320936,B,100,1168000,,Q
34320936,S,25,1168200,,Q
34320936,S,1200,1168200,,Q
34320936,S,100,1168200,,Q
34320936,B,100,1168200,,Q
34320936,B,100,1168200,,Q
34320937,B,100,1168200,,Q
34320937,B,15,1168200,,Q
34320938,S,100,1168200,,Q
34320938,S,4,1168200,,Q
34320980,S,120,1168200,,Q
34320980,S,96,1168200,,Q
34320983,S,35,1168300,,Q
34320983,S,2,1168300,,Q
34322217,S,1,1168300,,Q
34322217,S,14,1168300,,Q
34323030,S,6,1168300,,Q
34323030,S,4,1168300,,Q
34323310,S,2,1168300,,Q
34323780,S,1,1168200,,Q
34323780,S,1,1168200,,Q
34323780,S,2,1168200,,Q
34325082,S,1,1168200,,Q
34325581,B,42,1167900,,Q
34325581,B,29,1167900,,Q
34327765,B,1,1167600,,Q
34327765,B,4,1167600,,Q
34327765,B,96,1167600,,Q
34327765,B,50,1167500,,Q
34327765,B,5,1167400,,Q
34330152,B,30,1167550,,Q
34333108,B,95,1167400,,Q
34333108,B,100,1167400,,Q
34334166,B,100,1167300,,Q
34334166,B,100,1167300,,Q
34335960,S,2,1167400,,Q
34338964,B,100,1167000,,Q
34340035,B,100,1166900,,Q
34340035,B,100,1166900,,Q
34343125,B,1,1166700,,Q
34343126,B,5,1166700,,Q
34343822,B,1,1166600,,Q
34345526,B,200,1166400,,Q
34346416,B,1,1166200,,Q
34346417,B,1,1166200,,Q
34354742,B,74,1166400,,Q
34354742,B,28,1166400,,Q
34354742,B,1600,1166400,,Q
34354742,B,1,1166400,,Q
34354744,B,82,1166300,,Q
34354744,B,618,1166300,,Q
34360059,S,100,1166600,,Q
34360059,S,2,1166700,,Q
34360059,S,2,1166700,,Q
34360059,S,96,1166700,,Q
34360060,S,2,1166800,,Q
34360060,S,98,1166800,,Q
34370826,B,100,1166600,,Q
34370826,B,27,1166600,,Q
34370826,B,90,1166600,,Q
34370828,B,16,1166500,,Q
34370828,B,86,1166500,,Q
34371915,B,2,1166100,,Q
34373749,S,90,1166100,,Q
34373749,B,100,1166100,,Q
34378988,B,2,1166000,,Q
34378988,B,2,1166000,,Q
34378988,B,1,1166000,,Q
34378988,B,2,1166000,,Q
34378988,B,24,1165900,,Q
34378988,B,64,1165900,,Q
34379547,S,1,1165900,,Q
34379547,S,4,1165900,,Q
34379547,S,55,1165900,,Q
34379547,S,41,1165900,,Q
34389130,B,200,1165950,,Q
34389919,B,79,1165700,,Q
34391199,B,1,1165600,,Q
34403715,S,857,1166100,,Q
34403715,S,1,1166100,,Q
34406469,B,100,1166200,,Q
34406487,B,88,1166100,,Q
34406487,B,10,1166100,,Q
34417113,B,2,1165900,,Q
34418435,B,98,1165900,,Q
34419115,S,2,1165900,,Q
34419636,S,3,1165900,,Q
34419674,S,5,1165900,,Q
34419674,S,5,1165900,,Q
34419675,S,2,1165900,,Q
34422752,S,100,1165800,,Q
34443281,S,50,1166100,,Q
34443281,S,50,1166100,,Q
34443281,S,50,1166100,,Q
34443281,S,53,1166100,,Q
34443281,S,47,1166100,,Q
34443282,S,6,1166100,,Q
34443422,S,6,1166100,,Q
34443940,B,100,1165900,,Q
34443940,B,200,1165900,,Q
34443940,B,200,1165900,,Q
34443940,B,100,1165900,,Q
34443940,B,100,1165900,,Q
34443940,B,6,1165900,,Q
34443940,B,100,1165900,,Q
34443940,B,200,1165900,,Q
34443940,B,200,1165900,,Q
34443940,B,200,1165900,,Q
34443940,B,200,1165900,,Q
34443940,B,100,1165900,,Q
34443940,B,100,1165900,,Q
34443940,B,47,1165900,,Q
34443940,B,82,1165900,,Q
34443940,B,7,1165900,,Q
34443940,B,23,1165900,,Q
34443941,B,7,1165900,,Q
34443941,B,100,1165900,,Q
34443941,B,2,1165900,,Q
34443941,B,25,1165900,,Q
34443941,S,100,1166000,,Q
34443941,S,100,1166000,,Q
34443941,S,100,1166000,,Q
34443941,S,1,1166000,,Q
34443941,S,100,1166000,,Q
34443941,S,100,1166000,,Q
34443941,S,100,1166000,,Q
34443941,S,50,1166000,,Q
34443941,S,13,1166100,,Q
34443941,S,21,1166100,,Q
34443941,S,12,1166100,,Q
34443941,S,10,1166100,,Q
34443941,S,50,1166100,,Q
34443946,S,5,1166300,,Q
34443947,B,100,1166100,,Q
34444625,S,29,1166000,,Q
34444625,S,71,1166000,,Q
34444625,S,100,1166000,,Q
34444625,S,1,1166000,,Q
34444627,B,100,1166200,,Q
34450060,B,100,1166100,,Q
34457049,S,36,1166200,,Q
34457049,S,50,1166200,,Q
34457049,S,100,1166200,,Q
34457049,S,100,1166200,,Q
34457050,S,100,1166300,,Q
34457234,B,71,1166300,,Q
34457234,B,29,1166300,,Q
34457234,B,11,1166300,,Q
34459285,B,100,1166200,,Q
34459285,B,5,1166200,,Q
34465482,S,124,1166400,,Q
34465482,S,733,1166400,,Q
34465482,S,100,1166400,,Q
34465482,B,200,1166400,,Q
34465482,S,100,1166500,,Q
34465482,S,4,1166500,,Q
34465484,S,96,1166500,,Q
34465484,B,4,1166500,,Q
34465937,S,96,1166500,,Q
34465960,S,100,1166500,,Q
34467543,S,100,1166700,,Q
34467703,S,100,1166700,,Q
34471029,S,2,1167000,,Q
34475024,B,50,1166800,,Q
34475024,B,100,1166800,,Q
34475024,B,9,1166800,,Q
34475025,B,391,1166800,,Q
34476762,B,1,1166800,,Q
34476762,B,100,1166800,,Q
34476762,B,99,1166800,,Q
34485323,S,1,1166900,,Q
34486729,B,42,1166700,,Q
34486729,B,88,1166700,,Q
34486729,B,6,1166700,,Q
34486729,B,294,1166700,,Q
34486730,B,18,1166700,,Q
34486730,B,18,1166700,,Q
34486730,B,18,1166700,,Q
34486730,B,67,1166700,,Q
34496304,B,100,1166500,,Q
34496304,B,50,1166500,,Q
34496368,S,1,1166600,,Q
34499987,S,1,1166600,,Q
34500108,B,4,1166700,,Q
34500386,B,50,1166500,,Q
