Time,T,Shares,Price,MPID,X
34354790,B,2,4050400,,Q
34354790,B,100,4050200,,Q
34354790,B,2,4050400,,Q
34354790,B,22,4050400,,Q
34354790,B,6,4050600,,Q
34354790,B,1,4050000,,Q
34354790,B,4,4050000,,Q
34354790,B,2,4050700,,Q
34354790,B,5,4051000,,Q
34354790,B,5,4051000,,Q
34354790,B,2,4051000,,Q
34354790,B,58,4051000,,Q
34354790,S,1,4051300,,Q
34354790,S,1,4051300,,Q
34354790,B,1,4051300,,Q
34354791,B,11,4051300,,Q
34354791,B,15,4051700,,Q
34354791,S,44,4051800,,Q
34354791,B,15,4051700,,Q
34354791,S,41,4051800,,Q
34354791,B,15,4051700,,Q
34354791,B,15,4051700,,Q
34354791,B,15,4051200,,Q
34354791,S,100,4051300,,Q
34354791,B,15,4051200,,Q
34354791,B,15,4051200,,Q
34354791,B,12,4051200,,Q
34354791,B,100,4050400,,Q
34354791,B,13,4050000,,Q
34354791,B,6,4050000,,Q
34354793,B,4,4049200,,Q
34354860,S,12,4049300,,Q
34355279,B,95,4047500,,Q
34355279,B,100,4047400,,Q
34355279,B,5,4046900,,Q
34355291,B,2,4047300,,Q
34355291,B,4,4047300,,Q
34355291,B,42,4047300,,Q
34357210,B,15,4049500,,Q
34357210,B,46,4049600,,Q
34357210,B,54,4049600,,Q
34367073,B,10,4048500,,Q
34367073,B,10,4048400,,Q
34367073,B,10,4048300,,Q
34367073,B,42,4048300,,Q
34367073,B,14,4048200,,Q
34367073,B,7,4048200,,Q
34367074,B,24,4047000,,Q
34368875,B,2,4047400,,Q
34382071,B,2,4046200,,Q
34383711,B,2,4045200,,Q
34383711,B,6,4045100,,Q
34383711,B,16,4045100,,Q
34383711,S,4,4046400,,Q
34383713,B,5,4045100,,Q
34383713,B,55,4045100,,Q
34383715,B,13,4045400,,Q
34383715,B,22,4045400,,Q
34394365,B,25,4046000,,Q
34394365,B,20,4045100,,Q
34394365,B,45,4045100,,Q
34394366,B,45,4044300,,Q
34398095,B,58,4049700,,Q
34398095,B,4,4049700,,Q
34398095,B,38,4049700,,Q
34398095,B,15,4050100,,Q
34407854,B,5,4049200,,Q
34407855,B,5,4049200,,Q
34407855,B,8,4048700,,Q
34407855,B,5,4048700,,Q
34407855,B,5,4049200,,Q
34412850,B,12,4046400,,Q
34412851,B,11,4046500,,Q
34418886,B,5,4044200,,Q
34418886,B,42,4044200,,Q
34418886,B,53,4044200,,Q
34418886,B,32,4044100,,Q
34418886,B,10,4044000,,Q
34420008,B,15,4042900,,Q
34420008,B,30,4042800,,Q
34420008,B,33,4042800,,Q
34420008,B,2,4042800,,Q
34423438,B,17,4041600,,Q
34423438,B,48,4041500,,Q
34423438,B,34,4041000,,Q
34423439,B,15,4040000,,Q
34426839,B,200,4042450,,Q
34428755,B,48,4042450,,Q
34433383,B,10,4042450,,Q
34433383,B,58,4042450,,Q
34433383,B,58,4042450,,Q
34433383,B,58,4042450,,Q
34433383,B,58,4042450,,Q
34433383,B,58,4042450,,Q
34433383,B,1,4042450,,Q
34433383,B,58,4042450,,Q
34433383,B,58,4042500,,Q
34433383,B,58,4042500,,Q
34433383,B,2,4042500,,Q
34433384,B,58,4042500,,Q
34433753,B,1,4042450,,Q
34433753,B,100,4042450,,Q
34433753,B,1,4042450,,Q
34433753,B,4,4042450,,Q
34433753,B,100,4042950,,Q
34433753,B,1,4042950,,Q
34433753,B,1,4042950,,Q
34433756,B,15,4042950,,Q
34434661,B,100,4043000,,Q
34434661,B,90,4043000,,Q
34434661,B,21,4043000,,Q
34436458,B,100,4042500,,Q
34436458,B,58,4042500,,Q
34436460,B,82,4043750,,Q
34436460,B,43,4043750,,Q
34440366,B,100,4046700,,Q
34440366,B,100,4047000,,Q
34440366,B,100,4047000,,Q
34440457,S,50,4047300,,Q
34440457,S,20,4047300,,Q
34440457,S,27,4047500,,Q
34440767,B,29,4046550,,Q
34440767,B,23,4046300,,Q
34443040,B,18,4045400,,Q
34443040,B,15,4044900,,Q
34446944,B,47,4049000,,Q
34446944,B,5,4047500,,Q
34446944,B,58,4045900,,Q
34452029,B,22,4049000,,Q
34452328,B,18,4049000,,Q
34452328,S,31,4049300,,Q
34452328,S,18,4049300,,Q
34452328,S,2,4049500,,Q
34456099,B,16,4048600,,Q
34456099,B,66,4048600,,Q
34456099,B,34,4048600,,Q
34456099,B,3,4047800,,Q
34456099,B,17,4047800,,Q
34456099,B,46,4047800,,Q
34456099,B,82,4047900,,Q
34456099,B,18,4047900,,Q
34456100,B,12,4047800,,Q
34456100,B,15,4046500,,Q
34462874,B,90,4046300,,Q
34462874,B,10,4046300,,Q
34476071,B,25,4045100,,Q
34476237,B,25,4045100,,Q
34476271,B,25,4045100,,Q
34478255,B,14,4046650,,Q
34478255,B,11,4045100,,Q
34483896,B,3,4045100,,Q
34483896,B,11,4045100,,Q
34483896,B,25,4045000,,Q
34483896,B,34,4045000,,Q
34483896,B,14,4045000,,Q
34483896,B,14,4045100,,Q
34483896,B,73,4045100,,Q
34483896,B,13,4045100,,Q
34483897,S,73,4045000,,Q
34483897,S,45,4045000,,Q
34486566,B,100,4042500,,Q
34486566,B,16,4042000,,Q
34486567,B,58,4042000,,Q
34486574,B,17,4040100,,Q
34486574,B,3,4040100,,Q
34486575,B,20,4039500,,Q
34487046,B,48,4037600,,Q
34490030,B,100,4039800,,Q
34490030,B,100,4040200,,Q
34490030,B,58,4040200,,Q
34490030,B,42,4040200,,Q
34490030,B,10,4040300,,Q
34492985,B,48,4040000,,Q
34492985,B,17,4039600,,Q
34492985,B,17,4039600,,Q
34493444,B,2,4039000,,Q
34500644,B,14,4036000,,Q
34500644,B,86,4036000,,Q
34500644,B,2,4035700,,Q
34500644,B,13,4035700,,Q
34500644,B,2,4035600,,Q
34500644,B,73,4035600,,Q
34500644,B,27,4035600,,Q
34500645,B,11,4035100,,Q
34500645,B,58,4035100,,Q
34501335,S,44,4036600,,Q
34501335,S,74,4036600,,Q
34501335,S,26,4036600,,Q
34501335,B,3,4036600,,Q
34501335,B,26,4036600,,Q
34501335,B,26,4036600,,Q
34501335,B,58,4036600,,Q
34503415,B,10,4035200,,Q
34503415,B,5,4035200,,Q
34503415,B,100,4035100,,Q
34503415,B,14,4035100,,Q
34503415,B,29,4035100,,Q
34503415,B,5,4035100,,Q
34503415,B,12,4035000,,Q
34506080,S,20,4037600,,Q
34506080,B,5,4037700,,Q
34506080,B,8,4035300,,Q
34506080,B,16,4035300,,Q
34506081,B,5,4037500,,Q
34506750,B,8,4037500,,Q
34506751,B,2,4037500,,Q
34506751,S,6,4037600,,Q
34506751,S,2,4037600,,Q
34507273,S,5,4037900,,Q
34507273,B,12,4038300,,Q
34507275,B,16,4038300,,Q
34507276,B,8,4038300,,Q
34507276,B,16,4038300,,Q
34507803,S,16,4038500,,Q
34508611,B,14,4037600,,Q
34508612,B,58,4037600,,Q
34508612,B,28,4037600,,Q
34510023,B,10,4036500,,Q
34510023,B,58,4036500,,Q
34514887,B,1,4034300,,Q
34516505,B,4,4037500,,Q
34516507,B,100,4037800,,Q
34516507,S,140,4038000,,Q
34516621,S,100,4038000,,Q
34526323,B,100,4037000,,Q
34526323,B,41,4036900,,Q
